experiment_id,model_name,precision,recall,threshold
logit_regularizado_02,Logit multivariable regularizado,0.7230769230769231,0.9591836734693877,0.18346504072699021
logit_regularizado_02,Logit multivariable regularizado,0.734375,0.9591836734693877,0.2166975211852714
logit_regularizado_02,Logit multivariable regularizado,0.7301587301587301,0.9387755102040817,0.22136672400105173
logit_regularizado_02,Logit multivariable regularizado,0.7419354838709677,0.9387755102040817,0.2320411106907929
logit_regularizado_02,Logit multivariable regularizado,0.7540983606557377,0.9387755102040817,0.2417442563805288
logit_regularizado_02,Logit multivariable regularizado,0.7666666666666667,0.9387755102040817,0.26417918822438075
logit_regularizado_02,Logit multivariable regularizado,0.7627118644067796,0.9183673469387755,0.2733966107549596
logit_regularizado_02,Logit multivariable regularizado,0.7758620689655172,0.9183673469387755,0.29821001674707764
logit_regularizado_02,Logit multivariable regularizado,0.7894736842105263,0.9183673469387755,0.30511424363621126
logit_regularizado_02,Logit multivariable regularizado,0.7857142857142857,0.8979591836734694,0.3415212158759602
logit_regularizado_02,Logit multivariable regularizado,0.7818181818181819,0.8775510204081632,0.36987688599473056
logit_regularizado_02,Logit multivariable regularizado,0.7962962962962963,0.8775510204081632,0.4086725369549755
logit_regularizado_02,Logit multivariable regularizado,0.8113207547169812,0.8775510204081632,0.43653087770894095
logit_regularizado_02,Logit multivariable regularizado,0.8076923076923077,0.8571428571428571,0.4685703827698755
logit_regularizado_02,Logit multivariable regularizado,0.803921568627451,0.8367346938775511,0.47067999979213654
logit_regularizado_02,Logit multivariable regularizado,0.8,0.8163265306122449,0.47193508970368786
logit_regularizado_02,Logit multivariable regularizado,0.8163265306122449,0.8163265306122449,0.4785267845426449
logit_regularizado_02,Logit multivariable regularizado,0.8333333333333334,0.8163265306122449,0.4942021974604787
logit_regularizado_02,Logit multivariable regularizado,0.8297872340425532,0.7959183673469388,0.49481694727311554
logit_regularizado_02,Logit multivariable regularizado,0.8478260869565217,0.7959183673469388,0.504911524164186
logit_regularizado_02,Logit multivariable regularizado,0.8444444444444444,0.7755102040816326,0.505226848124569
logit_regularizado_02,Logit multivariable regularizado,0.8636363636363636,0.7755102040816326,0.5086974207306533
logit_regularizado_02,Logit multivariable regularizado,0.8604651162790697,0.7551020408163265,0.5532080096682667
logit_regularizado_02,Logit multivariable regularizado,0.8809523809523809,0.7551020408163265,0.557999531586784
logit_regularizado_02,Logit multivariable regularizado,0.8780487804878049,0.7346938775510204,0.5760605686323733
logit_regularizado_02,Logit multivariable regularizado,0.875,0.7142857142857143,0.5829891623575781
logit_regularizado_02,Logit multivariable regularizado,0.8717948717948718,0.6938775510204082,0.5888524816291618
logit_regularizado_02,Logit multivariable regularizado,0.8947368421052632,0.6938775510204082,0.594641502822313
logit_regularizado_02,Logit multivariable regularizado,0.8918918918918919,0.673469387755102,0.6013184317774887
logit_regularizado_02,Logit multivariable regularizado,0.8888888888888888,0.6530612244897959,0.6202633135409534
logit_regularizado_02,Logit multivariable regularizado,0.9142857142857143,0.6530612244897959,0.6392540014420252
logit_regularizado_02,Logit multivariable regularizado,0.9411764705882353,0.6530612244897959,0.6442051431440318
logit_regularizado_02,Logit multivariable regularizado,0.9393939393939394,0.6326530612244898,0.6519868407006535
logit_regularizado_02,Logit multivariable regularizado,0.9375,0.6122448979591837,0.6738535805399107
logit_regularizado_02,Logit multivariable regularizado,0.9354838709677419,0.5918367346938775,0.6741851511669551
logit_regularizado_02,Logit multivariable regularizado,0.9333333333333333,0.5714285714285714,0.7193275194092684
logit_regularizado_02,Logit multivariable regularizado,0.9310344827586207,0.5510204081632653,0.7353330920641248
logit_regularizado_02,Logit multivariable regularizado,0.9285714285714286,0.5306122448979592,0.74765871760065
logit_regularizado_02,Logit multivariable regularizado,0.9259259259259259,0.5102040816326531,0.752868415555346
logit_regularizado_02,Logit multivariable regularizado,0.9230769230769231,0.4897959183673469,0.7541722808366434
logit_regularizado_02,Logit multivariable regularizado,0.92,0.46938775510204084,0.7545691228643401
logit_regularizado_02,Logit multivariable regularizado,0.9166666666666666,0.4489795918367347,0.7732842740011594
logit_regularizado_02,Logit multivariable regularizado,0.9130434782608695,0.42857142857142855,0.7852016163699203
logit_regularizado_02,Logit multivariable regularizado,0.9090909090909091,0.40816326530612246,0.7862734695767472
logit_regularizado_02,Logit multivariable regularizado,0.9047619047619048,0.3877551020408163,0.796284732979298
